screen_name	date	fav	retweet	text	url	hashtags
observablehq	Wed May 12 16:38:51 +0000 2021	2	0	"🔎 Search just got a bit better on @observablehq !
We've added Search 🔎 to Observable Collaboration with some improvements. You can now choose to search Observable or just your notebooks. 
📖 Read more about our improved search in Release Notes ➡️ https://t.co/iXb1qNTsyO https://t.co/Htu1jzpbsx"	https://twitter.com/observablehq/status/1392519650517295104	[]
observablehq	Wed May 12 16:01:49 +0000 2021	2	1	"Join us TODAY, 5/12 at 11am PST as we host environmental experts + visualization enthusiasts explore @NOAA data with Tidyjs + Observable Plot! 
Featuring @pbesh @Mayacelium @mf_viz + more! 

See link for details: 
https://t.co/9eH8uCZm3B https://t.co/dxhgAI3VQa"	https://twitter.com/observablehq/status/1392510334305456132	[]
observablehq	Wed May 12 06:25:28 +0000 2021	0	0	@iamssk @github Nice!	https://twitter.com/observablehq/status/1392365291187834883	[]
observablehq	Tue May 11 18:18:37 +0000 2021	0	0	@g_levrier @recifs @mbostock ✅ will follow-up	https://twitter.com/observablehq/status/1392182373458927617	[]
observablehq	Tue May 11 17:03:35 +0000 2021	0	0	@g_levrier @recifs @mbostock Oh! Cela semble génial. Pouvez-vous nous envoyer un e-mail à community@observablehq.com	https://twitter.com/observablehq/status/1392163488068300801	[]
observablehq	Tue May 11 16:20:02 +0000 2021	17	1	"Another day another datum.

Try out the Observable Plot Cell Mark:
https://t.co/WadVt55uPD

Want some help getting started? Join us for a hands-on workshop on 5/18
https://t.co/EK0aD9OqC4

#observableplot 📈🚀  #dataviz https://t.co/2FsYTjM2Te"	https://twitter.com/observablehq/status/1392152530843578370	[{'text': 'observableplot', 'indices': [189, 204]}, {'text': 'dataviz', 'indices': [209, 217]}]
observablehq	Tue May 11 16:16:02 +0000 2021	0	1	📺 Live now DataViz Demos with Contest Winners ➡️ https://t.co/VxyGaJgrGR https://t.co/QQ7FZTuvMx	https://twitter.com/observablehq/status/1392151522536923137	[]
observablehq	Tue May 11 16:00:22 +0000 2021	2	0	Going live now! https://t.co/VxyGaJy35r https://t.co/o8nFGT892Z	https://twitter.com/observablehq/status/1392147580386217984	[]
observablehq	Tue May 11 14:01:00 +0000 2021	2	0	Going live in 2 hours: #dataviz demos with contest winners at 9am PT on Twitch! https://t.co/VxyGaJy35r https://t.co/1q2t8H2HMR	https://twitter.com/observablehq/status/1392117541481369601	[{'text': 'dataviz', 'indices': [23, 31]}]
observablehq	Mon May 10 19:45:42 +0000 2021	17	6	"Live on Twitch tomorrow at 9am PT!

Amazing authors @carmen_TM_ @karim_douieb @inari_ta @OliviaFVane @nicolaraluk @vizcrazy93 @agarcia_me Will Donnell &amp; Jon Helfman will demo their insightful winning notebooks, share how they made them &amp; answer questions from the chat!

Join us! https://t.co/o8nFGT892Z"	https://twitter.com/observablehq/status/1391841897170325507	[]
observablehq	Mon May 10 16:22:03 +0000 2021	19	2	"Transform your data with Observable Plot
no, really, the Map transform is quite useful!
https://t.co/UixrVuvaQP

Want some help getting started? Join us for a hands-on workshop on 5/18
https://t.co/EK0aD9OqC4

#observableplot 📈 🚀  #dataviz https://t.co/wwxqb4W17y"	https://twitter.com/observablehq/status/1391790647695323143	[{'text': 'observableplot', 'indices': [210, 225]}, {'text': 'dataviz', 'indices': [231, 239]}]
observablehq	Fri May 07 20:22:02 +0000 2021	25	7	"Not sure how to dive into your data? Join us on 5/12 as environmental experts + visualization enthusiasts explore @NOAA data with Tidyjs + Observable Plot! Featuring @pbesh @Mayacelium @mf_viz + more! 

See link for details: 
https://t.co/9eH8uCZm3B https://t.co/CzUPb65rkY"	https://twitter.com/observablehq/status/1390763879446220801	[]
